team_code_20_21,element_type_20_21,now_cost_20_21,total_points_20_21,minutes_20_21,value_season_20_21,goals_scored_20_21,assists_20_21,dreamteam_count_20_21,clean_sheets_20_21,goals_conceded_20_21,own_goals_20_21,penalties_saved_20_21,penalties_missed_20_21,yellow_cards_20_21,red_cards_20_21,saves_20_21,bonus_20_21,bps_20_21,influence_20_21,influence_rank_20_21,influence_rank_type_20_21,creativity_20_21,creativity_rank_20_21,creativity_rank_type_20_21,threat_20_21,threat_rank_20_21,threat_rank_type_20_21,ict_index_20_21,ict_index_rank_20_21,ict_index_rank_type_20_21,selected_by_percent_20_21
31,2,44,18,551,4.1,0,0,0,2,12,0,0,0,1,0,0,2,97,101.2,376,145,11.4,414,156,29.0,376,139,14.1,404,148,0.0
31,3,52,45,1465,8.7,0,2,0,4,26,0,0,0,3,0,0,3,228,285.2,241,102,202.2,190,118,65.0,334,166,55.2,272,126,0.1
31,3,43,26,816,6.0,0,0,0,2,15,0,0,0,1,0,0,0,129,112.2,363,156,87.2,295,166,10.0,410,188,20.9,379,173,0.7
31,4,55,106,1808,19.3,10,2,3,5,34,0,0,0,1,1,0,14,338,512.6,123,16,236.5,174,27,1030.0,18,12,177.7,46,15,1.3
31,3,48,82,3121,17.1,1,0,0,8,56,0,0,0,4,0,0,2,438,574.8,87,28,103.0,262,152,134.0,254,128,81.3,200,104,0.3
31,2,43,66,2255,15.3,0,1,1,7,43,0,0,0,5,0,0,6,353,366.8,201,80,118.2,246,63,28.0,380,141,51.3,287,96,1.2
31,2,41,1,1,0.2,0,0,0,0,0,0,0,0,0,0,0,0,3,2.2,494,182,0.0,549,222,0.0,526,212,0.2,504,183,0.2
31,4,44,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,600,69,0.0,586,73,0.0,568,73,0.0,608,74,0.5
31,3,55,94,2250,17.1,1,5,0,7,37,0,0,0,0,0,0,8,378,511.4,124,45,694.6,28,22,311.0,126,72,152.1,70,42,1.1
31,3,56,63,2357,11.2,1,1,1,7,47,0,0,1,8,1,0,3,332,410.8,181,70,329.6,115,78,143.0,246,124,88.4,173,95,0.2
31,2,54,54,1775,10.0,0,2,0,4,36,0,0,0,2,0,0,5,313,298.6,231,91,195.3,196,47,198.0,191,45,69.1,235,75,0.4
31,4,56,70,2086,12.5,1,4,0,6,42,0,0,0,4,0,0,2,216,278.6,243,26,238.6,173,26,451.0,79,31,96.6,154,28,1.4
31,3,71,136,2612,19.2,11,4,3,6,52,0,0,0,6,0,0,11,362,572.6,89,29,428.5,74,53,1003.0,19,7,200.4,36,24,9.9
31,3,53,65,1415,12.3,2,3,1,5,26,0,0,0,3,0,0,3,194,336.6,220,91,242.1,170,108,304.0,129,74,88.2,174,96,0.1
31,3,47,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,673,277,0.0,665,277,0.0,656,275,0.0,676,277,0.0
31,3,44,64,1810,14.5,2,0,1,4,39,0,0,0,4,0,0,4,249,274.0,250,106,160.4,217,130,88.0,298,148,52.4,284,132,0.7
31,2,38,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,510,187,0.0,484,186,0.0,456,172,0.0,519,187,0.6
31,2,38,58,1710,15.3,1,2,2,4,32,0,0,0,1,0,0,5,287,387.6,190,76,76.8,311,96,60.0,341,120,52.5,283,94,12.8
31,3,43,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,596,223,0.0,581,223,0.0,562,214,0.0,604,226,0.1
31,2,42,39,1350,9.3,1,1,0,2,24,0,0,0,1,0,0,1,233,284.6,242,94,17.0,399,151,99.0,285,91,40.3,321,112,0.5
31,3,58,125,2555,21.6,4,8,4,6,51,0,0,0,3,0,0,17,470,516.2,118,43,653.1,36,27,383.0,98,57,155.4,64,37,1.2
31,2,40,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,538,200,0.0,516,199,0.0,493,189,0.0,547,200,0.4
31,2,40,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,533,198,0.0,510,197,0.0,486,187,0.0,542,198,0.0
31,2,45,28,1145,6.2,0,1,0,2,22,0,0,0,2,0,0,0,172,150.8,335,129,84.3,299,87,34.0,369,136,27.2,362,126,0.1
31,1,40,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,529,50,0.0,506,23,0.0,482,18,0.0,538,50,0.4
31,1,45,2,90,0.4,0,0,0,0,2,0,0,0,0,0,3,0,14,16.6,462,38,0.0,609,64,0.0,595,60,1.7,483,39,0.1
31,4,53,15,215,2.8,1,0,0,0,4,0,0,0,0,0,0,2,45,46.6,420,54,16.2,400,56,80.0,313,54,14.0,406,54,0.0
31,2,40,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,539,201,0.0,517,200,0.0,494,190,0.0,548,201,0.0
31,3,45,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,650,262,0.0,639,261,0.0,629,259,0.0,654,263,0.0
11,3,48,8,260,1.7,0,0,0,0,6,0,0,0,1,0,0,0,48,37.0,430,183,29.8,373,186,1.0,454,207,6.8,436,192,0.0
11,3,68,122,2244,17.9,6,5,3,10,29,0,0,1,2,0,0,13,443,530.6,108,38,644.2,39,30,510.0,67,38,168.8,51,30,2.9
11,1,43,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,574,68,0.0,557,46,0.0,538,42,0.0,582,68,0.1
11,2,49,81,1607,16.5,0,3,1,8,19,0,0,0,0,0,0,4,371,322.6,225,88,268.2,154,33,189.0,198,50,78.0,209,62,2.4
11,4,60,4,44,0.7,0,0,0,0,3,0,0,0,1,0,0,0,12,2.2,496,65,11.6,413,60,4.0,437,69,1.8,480,66,0.0
11,3,57,21,447,3.7,1,0,0,2,7,0,0,0,2,0,0,1,75,104.8,370,159,142.7,226,136,80.0,314,156,32.7,349,157,0.1
11,2,62,120,2681,19.4,0,9,2,9,42,0,0,0,2,1,0,18,590,592.6,74,27,704.2,26,5,136.0,251,73,143.5,78,12,11.4
11,2,50,127,2989,25.4,3,1,3,11,43,0,0,0,4,0,0,13,649,814.0,20,2,87.8,292,83,243.0,163,28,114.5,112,20,6.3
11,1,48,114,2742,23.8,0,0,2,10,39,0,0,0,1,0,89,8,570,698.4,47,15,10.1,419,5,0.0,675,68,70.9,230,14,5.3
11,3,53,48,1559,9.1,0,1,0,5,22,0,0,0,3,0,0,0,224,189.0,297,128,244.5,168,107,103.0,281,139,53.0,281,130,0.2
11,3,59,65,1530,11.0,1,3,1,5,21,0,0,0,0,0,0,1,256,262.6,256,110,263.1,157,102,233.0,169,93,76.0,216,107,0.2
11,2,43,5,78,1.2,0,0,0,0,1,0,0,0,0,0,0,0,19,11.0,474,178,8.1,431,163,8.0,418,159,2.8,462,170,0.1
11,3,50,1,11,0.2,0,0,0,0,1,0,0,0,0,0,0,0,1,3.8,486,205,0.9,465,210,0.0,694,288,0.5,496,208,0.0
11,2,55,79,1936,14.4,2,0,1,6,22,0,0,0,2,0,0,7,399,496.2,134,51,23.5,383,140,200.0,189,43,72.3,228,71,1.7
11,3,52,47,1417,9.0,0,1,0,5,23,0,0,0,3,0,0,1,209,205.6,285,121,112.0,253,149,30.0,375,179,34.7,340,152,0.1
11,4,75,165,2871,22.0,16,6,3,11,39,0,0,0,3,0,0,21,528,745.8,36,5,308.0,131,17,1439.0,6,4,249.0,16,5,29.5
11,2,48,80,2286,16.7,1,0,1,9,32,0,0,0,9,0,0,4,426,432.2,175,69,126.0,243,62,80.0,312,104,64.1,255,84,1.0
11,4,77,123,2862,16.0,7,6,1,11,38,0,0,0,4,1,0,18,415,576.4,86,11,359.7,102,11,1147.0,12,8,208.3,31,8,7.1
11,1,43,2,47,0.5,0,0,0,0,0,0,0,0,0,0,3,0,10,25.0,447,35,0.0,575,55,0.0,556,51,2.5,467,36,0.1
11,3,43,3,87,0.7,0,0,0,0,0,0,0,0,0,0,0,0,11,14.4,467,197,12.7,408,195,4.0,431,201,3.1,460,198,0.4
11,4,57,2,13,0.4,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,708,89,1.3,457,66,11.0,408,64,0.9,492,67,0.2
11,2,39,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,525,196,0.0,501,195,0.0,477,185,0.0,534,196,1.0
11,3,52,47,2050,9.0,0,0,0,7,30,0,0,0,6,0,0,0,290,366.6,202,80,233.3,179,114,42.0,362,173,64.4,253,118,0.6
11,3,77,101,1763,13.1,6,5,1,5,27,0,0,0,4,0,0,11,432,499.2,132,48,585.6,44,32,399.0,95,55,148.7,72,44,7.8
11,3,51,80,2443,15.7,2,3,2,9,36,0,0,0,6,0,0,2,421,433.8,173,66,319.4,125,85,267.0,153,90,102.1,141,80,0.6
11,2,40,2,80,0.5,0,0,0,0,1,0,0,0,1,0,0,0,9,15.0,466,174,5.7,437,166,1.0,452,169,2.2,473,174,0.2
11,2,51,100,2683,19.6,0,2,2,11,35,1,0,0,4,0,0,7,537,610.4,66,23,84.3,300,88,152.0,237,66,84.8,191,50,1.9
11,1,45,25,630,5.6,0,0,0,2,9,0,0,0,1,0,21,3,119,166.4,324,25,0.0,610,65,0.0,596,61,16.7,398,25,0.1
11,4,45,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,628,71,0.0,618,74,0.0,604,74,0.0,633,75,0.1
11,3,45,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,653,264,0.0,642,263,0.0,633,262,0.0,657,265,0.0
11,4,50,11,138,2.2,0,0,0,0,2,0,0,0,0,0,0,0,18,13.4,469,59,5.6,438,63,31.0,374,58,5.0,449,58,0.1
11,2,40,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,542,203,0.0,521,203,0.0,498,193,0.0,551,203,0.0
11,3,45,1,2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,5,2.0,497,209,0.0,612,239,0.0,598,234,0.2,508,214,0.0
11,2,40,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,546,206,0.0,525,206,0.0,502,196,0.0,555,206,0.0
11,1,40,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,555,62,0.0,534,36,0.0,511,32,0.0,564,62,0.0
11,2,40,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,562,216,0.0,541,216,0.0,518,206,0.0,571,216,0.0
11,3,45,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,664,271,0.0,654,271,0.0,644,269,0.0,667,271,0.0
54,3,59,66,1962,11.2,1,0,0,11,22,0,0,0,3,0,0,0,178,201.6,286,122,274.2,148,98,439.0,84,48,91.4,167,91,0.2
54,1,39,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,513,43,0.0,488,14,0.0,462,9,0.0,522,43,2.0
54,3,47,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,671,275,0.0,662,275,0.0,653,273,0.0,674,275,0.0
54,2,41,1,122,0.2,0,0,0,0,1,0,0,0,2,0,0,0,12,12.6,472,176,1.6,451,174,1.0,453,170,1.6,484,177,0.0
54,3,47,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,672,276,0.0,663,276,0.0,654,274,0.0,675,276,0.0
54,3,52,27,758,5.2,1,1,0,1,15,0,0,0,2,0,0,2,160,170.6,314,135,278.3,145,96,124.0,261,131,57.3,266,124,0.1
54,2,42,10,630,2.4,0,0,0,0,13,0,0,0,0,0,0,0,103,133.6,347,135,8.1,430,162,2.0,441,166,14.5,402,147,0.1
54,3,50,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,700,288,0.0,696,288,0.0,693,287,0.0,703,288,0.0
54,2,41,0,262,0.0,0,0,0,0,10,0,0,0,2,0,0,0,32,40.8,424,159,11.3,415,157,18.0,393,150,6.9,433,159,0.1
54,2,42,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,570,222,0.0,552,223,0.0,533,217,0.0,579,222,0.0
54,3,47,6,116,1.3,0,0,0,0,3,0,0,0,0,0,0,0,13,1.4,499,210,14.6,404,192,47.0,356,172,5.9,446,195,0.0
54,4,53,88,2367,16.6,5,3,1,9,32,0,0,0,7,0,0,6,343,384.8,193,22,254.1,162,22,503.0,69,28,114.1,114,27,0.6
54,2,45,27,663,6.0,1,1,1,0,17,0,0,0,2,0,0,2,132,143.2,340,133,100.4,270,74,85.0,303,99,32.8,347,122,0.3
54,1,43,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,584,75,0.0,567,53,0.0,548,49,0.0,592,75,0.0
54,4,55,63,1389,11.5,3,3,0,1,24,0,0,1,3,0,0,7,178,245.6,267,29,323.8,118,14,697.0,49,22,124.9,94,22,3.2
54,2,43,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,585,225,0.0,568,226,0.0,549,220,0.0,593,225,0.0
54,1,43,2,180,0.5,0,0,0,0,5,0,0,0,0,0,4,0,23,32.6,436,33,0.0,570,54,0.0,551,50,3.2,459,33,0.2
54,3,53,85,2465,16.0,3,0,1,7,43,0,0,1,2,0,0,4,261,347.0,217,90,647.2,38,29,530.0,61,35,152.5,68,40,0.1
54,3,46,13,369,2.8,0,0,0,0,12,0,0,0,1,0,0,0,46,33.6,435,186,28.7,376,188,47.0,355,171,10.7,418,181,0.0
54,3,46,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,669,274,0.0,660,274,0.0,651,272,0.0,672,274,0.0
54,3,48,8,307,1.7,0,0,0,0,9,0,0,0,1,1,0,0,14,22.6,450,192,76.8,312,171,39.0,366,176,13.2,408,179,0.0
54,3,44,76,2581,17.3,0,3,0,6,40,0,0,0,6,0,0,4,391,507.6,125,46,409.4,85,58,312.0,124,71,123.1,96,57,1.2
54,2,43,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,589,228,0.0,573,229,0.0,554,223,0.0,597,228,0.0
54,3,44,69,2243,15.7,0,3,0,9,35,0,0,0,5,0,0,0,391,421.2,176,67,330.4,114,77,82.0,307,152,83.5,196,103,0.5
54,2,44,57,2159,13.0,0,0,0,5,28,0,0,0,4,1,0,1,393,451.4,162,63,475.8,65,13,178.0,203,53,110.8,118,22,0.2
54,3,45,55,1696,12.2,1,1,0,3,27,0,0,0,5,0,0,3,267,294.0,234,97,169.5,208,127,134.0,253,127,59.9,262,122,0.3
54,1,45,124,3240,27.6,0,0,1,9,48,0,0,0,2,0,116,9,637,876.2,11,5,0.0,607,63,0.0,593,59,87.4,180,5,4.7
54,2,43,50,1477,11.6,0,1,1,5,27,0,0,0,3,0,0,3,288,330.8,223,87,312.4,126,25,98.0,286,92,74.2,222,69,0.1
54,2,42,1,270,0.2,0,0,0,0,10,0,0,0,1,0,0,0,34,35.4,433,163,20.8,386,143,8.0,417,158,6.4,439,162,0.1
54,3,47,107,2746,22.8,4,4,1,10,33,0,0,1,5,0,0,8,367,514.2,120,44,884.6,14,10,928.0,24,10,232.7,18,11,1.3
54,2,43,102,2664,23.7,2,1,2,8,36,0,0,0,3,0,0,8,477,483.6,144,57,248.8,165,36,144.0,243,69,87.7,177,46,2.0
54,2,45,93,2729,20.7,1,1,2,9,36,0,0,0,6,1,0,7,501,582.8,80,29,109.3,256,68,151.0,238,67,84.5,194,53,0.4
54,2,45,100,2953,22.2,0,1,1,9,41,1,0,0,1,0,0,11,571,673.8,57,18,70.1,323,103,223.0,172,33,97.1,153,36,0.6
54,2,43,2,90,0.5,0,0,0,0,1,0,0,0,0,0,0,0,15,16.8,459,173,4.7,442,169,2.0,442,167,2.4,468,173,0.0
54,4,50,40,804,8.0,3,0,1,5,9,0,0,0,0,0,0,5,123,138.0,344,40,103.2,261,40,314.0,123,39,55.3,271,39,0.5
54,3,45,12,254,2.7,1,0,0,0,6,0,0,0,0,0,0,0,42,72.4,399,172,30.8,367,185,161.0,222,114,26.5,364,165,0.0
54,3,45,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,634,249,0.0,624,248,0.0,610,243,0.0,639,250,0.0
54,3,45,1,14,0.2,0,0,0,0,1,0,0,0,0,0,0,0,2,1.2,500,211,1.3,454,204,0.0,618,249,0.3,502,211,0.0
13,2,44,3,16,0.7,0,0,0,0,0,0,0,0,0,0,0,0,9,3.0,490,180,0.1,477,182,0.0,564,226,0.3,501,182,0.1
13,1,54,128,3420,23.7,0,0,3,11,50,1,0,0,0,0,88,6,631,769.0,29,10,0.0,705,79,0.0,705,78,76.9,213,10,9.6
13,2,45,24,701,5.3,0,0,0,3,9,0,0,0,4,0,0,2,112,137.0,345,134,33.9,360,127,22.0,387,145,19.2,386,137,0.2
13,2,56,109,2473,19.5,2,2,2,10,31,1,0,0,7,0,0,12,536,532.4,107,39,129.0,240,60,115.0,268,83,77.9,210,63,1.4
13,3,44,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,599,225,0.0,584,225,0.0,566,216,0.0,607,228,0.2
13,3,52,78,1735,15.0,1,7,1,4,22,0,0,0,2,0,0,3,325,412.6,179,69,544.2,49,37,282.0,143,85,123.9,95,56,0.2
13,3,43,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,575,218,0.0,558,218,0.0,539,209,0.0,583,221,0.2
13,1,43,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,581,72,0.0,564,50,0.0,545,46,0.0,589,72,0.2
13,4,102,187,2838,18.3,15,14,7,8,44,0,0,1,1,0,0,23,649,819.2,18,3,356.6,104,12,1306.0,9,6,248.3,17,6,17.5
13,3,52,37,714,7.1,1,2,0,3,11,0,0,0,0,0,0,1,129,119.2,356,152,132.1,236,143,120.0,264,132,36.9,336,150,0.1
13,2,59,27,954,4.6,0,1,0,2,19,0,0,0,3,0,0,0,152,183.4,301,116,162.4,215,54,144.0,245,71,48.9,291,97,0.6
13,2,39,19,718,4.9,1,0,0,0,12,0,0,0,3,0,0,2,121,155.0,331,128,10.9,416,158,61.0,339,118,22.7,373,129,1.2
13,3,64,133,3356,20.8,6,4,2,11,50,0,0,0,6,0,0,11,633,840.4,16,6,788.2,21,17,462.0,76,44,209.1,29,20,3.8
13,3,60,58,1322,9.7,2,1,0,5,21,0,0,0,2,0,0,2,149,255.6,261,112,323.6,119,81,482.0,72,40,106.1,128,73,0.6
13,3,51,1,18,0.2,0,0,0,0,0,0,0,0,0,0,0,0,3,0.2,508,216,1.3,455,205,3.0,438,202,0.5,497,209,0.1
13,3,72,133,2093,18.5,8,7,3,10,28,0,0,0,4,0,0,12,473,588.4,77,25,770.3,22,18,668.0,51,29,202.5,35,23,5.5
13,4,62,110,1452,17.7,12,2,3,5,23,0,0,1,1,0,0,18,424,540.2,104,13,413.9,80,8,814.0,35,17,176.5,47,16,19.5
13,3,46,14,311,3.0,0,0,0,2,2,0,0,0,1,0,0,0,59,34.0,434,185,13.5,405,193,29.0,378,181,7.6,429,188,0.1
13,3,66,126,1944,19.1,9,5,2,7,25,0,0,0,0,0,0,13,348,556.4,95,32,359.0,103,72,810.0,37,20,172.7,49,29,2.7
13,3,48,79,2175,16.5,1,4,0,7,31,0,0,0,6,0,0,11,430,549.2,98,34,234.5,176,112,78.0,319,158,86.2,190,102,0.7
13,2,43,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,590,229,0.0,574,230,0.0,555,224,0.0,598,229,0.0
13,2,53,59,1816,11.1,1,0,0,5,30,0,0,0,2,0,0,3,360,403.6,184,73,114.4,250,66,157.0,226,62,67.7,239,77,3.0
13,2,48,101,2070,21.0,2,2,3,9,25,0,0,0,4,0,0,13,447,472.2,152,60,290.7,141,30,195.0,194,47,96.0,157,38,6.1
13,2,41,26,968,6.3,1,0,0,1,18,0,0,0,2,0,0,0,132,169.0,321,122,111.7,255,67,101.0,283,90,38.1,330,118,0.4
13,2,58,94,2345,16.2,2,4,4,6,37,0,0,0,1,0,0,7,479,486.6,142,55,350.2,108,23,181.0,201,52,101.7,143,31,5.7
13,3,42,41,1452,9.8,0,1,0,4,25,0,0,0,5,0,0,0,234,153.0,333,142,118.7,245,146,23.0,386,183,29.6,355,160,1.5
13,3,57,16,275,2.8,0,2,0,0,5,0,0,0,0,0,0,0,62,73.4,396,169,87.5,294,165,88.0,299,149,24.9,367,167,0.0
13,2,50,71,2260,14.2,0,1,1,7,30,0,0,0,7,0,0,5,464,502.0,129,49,107.8,257,69,121.0,263,80,73.4,225,70,1.0
13,4,49,1,19,0.2,0,0,0,0,1,0,0,0,0,0,0,0,3,0.2,507,66,11.7,412,59,6.0,425,65,1.8,479,65,0.1
13,2,40,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,540,202,0.0,518,201,0.0,495,191,0.0,549,202,0.0
13,3,44,1,9,0.2,0,0,0,0,0,0,0,0,0,0,0,0,2,0.6,505,214,1.4,453,203,0.0,579,222,0.2,507,213,0.0
13,3,44,3,84,0.7,0,0,0,0,1,0,0,0,0,0,0,0,10,9.6,477,199,1.2,458,207,9.0,415,193,2.0,475,201,0.0
13,3,45,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,648,260,0.0,637,259,0.0,626,256,0.0,652,261,0.0
13,3,45,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,667,273,0.0,657,273,0.0,647,271,0.0,670,273,0.0
13,3,45,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,656,265,0.0,645,264,0.0,636,263,0.0,660,266,0.0
2,3,57,28,414,4.9,0,3,0,1,6,0,0,0,1,0,0,0,103,84.0,386,164,97.9,273,158,153.0,236,121,33.4,344,154,0.3
2,1,41,14,270,3.4,0,0,1,1,2,0,0,0,0,0,8,2,58,68.0,404,28,0.0,548,40,0.0,525,36,6.8,435,28,1.0
2,2,43,59,2186,13.7,1,0,0,6,41,0,0,0,4,1,0,2,454,620.4,64,22,17.7,396,148,259.0,155,23,89.8,170,44,0.3
2,2,38,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,509,186,0.0,483,185,0.0,455,171,0.0,518,186,2.8
2,2,44,100,3399,22.7,0,0,0,12,54,0,0,0,7,0,0,2,665,843.2,15,1,421.4,78,16,350.0,108,9,161.6,59,8,2.7
2,3,52,99,2386,19.0,4,5,0,8,44,0,0,0,6,0,0,3,407,464.6,155,58,661.4,34,26,333.0,116,67,145.7,76,47,2.3
2,3,48,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,685,282,0.0,679,282,0.0,672,280,0.0,688,282,0.0
2,2,55,171,3410,31.1,8,3,4,12,53,0,0,0,7,0,0,15,726,756.8,33,7,454.6,70,14,527.0,64,2,174.2,48,4,33.1
2,2,44,110,2456,25.0,2,3,3,10,35,0,0,0,7,0,0,7,449,477.8,147,58,423.0,76,15,281.0,144,19,118.5,103,19,3.2
2,4,66,194,3052,29.4,17,11,5,10,50,0,0,0,3,0,0,26,631,867.2,13,2,371.0,99,10,1512.0,5,3,274.6,10,4,45.2
2,3,56,160,2846,28.6,8,10,4,11,45,0,0,0,2,0,0,15,542,759.2,32,11,821.7,18,14,666.0,52,30,225.2,23,15,7.6
2,3,49,67,2428,13.7,1,2,0,9,34,0,0,0,10,0,0,2,396,535.4,106,37,539.3,50,38,82.0,308,153,115.8,108,64,0.9
2,3,50,63,1150,12.6,3,4,1,3,23,1,0,0,0,0,0,2,162,224.2,277,117,134.3,231,139,289.0,141,83,64.7,251,116,2.1
2,3,46,49,1330,10.7,1,2,0,4,19,0,0,0,3,0,0,0,169,189.4,296,127,239.0,172,110,296.0,136,80,72.5,227,111,0.1
2,3,47,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,678,280,0.0,670,280,0.0,663,278,0.0,681,280,0.0
2,1,40,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,537,56,0.0,514,29,0.0,491,25,0.0,546,56,0.8
2,3,42,14,344,3.3,0,0,0,0,5,0,0,0,0,0,0,0,43,55.0,414,177,71.5,321,173,91.0,293,145,21.8,377,172,0.3
2,3,48,17,454,3.5,0,0,0,1,11,0,0,0,0,0,0,0,72,52.0,417,178,45.7,348,178,18.0,396,184,11.4,414,180,0.0
2,2,40,71,2072,17.8,1,0,1,7,32,0,0,0,3,0,0,2,402,513.0,122,45,66.3,328,106,222.0,174,35,80.1,201,56,5.3
2,3,43,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,594,221,0.0,579,221,0.0,560,212,0.0,602,224,0.4
2,1,48,154,3150,32.1,0,0,5,11,52,1,1,0,0,0,140,20,774,1026.0,7,3,10.0,423,9,0.0,682,69,103.7,134,4,8.5
2,2,38,2,31,0.5,0,0,0,0,0,0,0,0,0,0,0,0,5,2.8,491,181,0.6,467,179,0.0,457,173,0.3,500,181,1.1
2,2,38,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,511,188,0.0,485,187,0.0,458,174,0.0,520,188,1.0
2,2,43,38,1130,8.8,0,0,1,4,21,0,0,0,1,0,0,2,220,230.2,274,108,52.2,339,113,131.0,257,77,41.4,318,110,0.3
2,4,57,89,1279,15.6,7,4,3,3,21,0,0,0,3,0,0,16,341,398.4,188,21,409.7,84,9,617.0,56,23,142.4,79,20,2.7
2,1,40,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,560,64,0.0,539,38,0.0,516,34,0.0,569,64,0.2
2,3,43,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,597,224,0.0,582,224,0.0,563,215,0.0,605,227,0.0
2,2,44,50,1203,11.4,1,0,1,4,12,0,0,0,1,0,0,3,255,293.0,236,93,51.0,340,114,115.0,267,82,46.0,301,100,0.6
2,3,56,133,2358,23.8,6,10,4,9,34,0,0,0,3,0,0,11,489,719.6,43,15,889.3,13,9,902.0,29,15,251.3,15,10,9.4
2,3,45,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,665,272,0.0,655,272,0.0,645,270,0.0,668,272,0.0
2,4,45,1,37,0.2,0,0,0,0,0,0,0,0,0,0,0,0,4,2.6,492,64,0.9,464,68,2.0,445,70,0.6,494,68,0.1
2,2,40,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,568,221,0.0,547,221,0.0,524,211,0.0,577,221,0.1
2,4,45,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,657,77,0.0,646,79,0.0,637,80,0.0,661,80,0.0
2,2,40,8,113,2.0,0,0,0,1,0,0,0,0,0,0,0,1,30,17.2,458,172,0.9,463,177,18.0,392,149,3.6,456,169,0.0
2,4,45,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,639,72,0.0,629,75,0.0,615,75,0.0,644,76,0.0
2,3,44,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,612,234,0.0,600,234,0.0,584,227,0.0,620,237,0.0
2,2,40,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,550,207,0.0,529,207,0.0,506,197,0.0,559,207,0.0
14,3,53,44,1056,8.3,0,2,1,4,10,0,0,0,3,0,0,2,204,200.0,290,125,242.0,171,109,108.0,274,136,55.2,273,127,0.1
14,2,49,2,6,0.4,0,0,0,0,0,0,0,0,0,0,0,0,5,0.0,697,246,0.1,480,184,0.0,688,244,0.0,700,246,0.0
14,3,53,97,2938,18.3,2,1,0,10,39,0,0,0,1,0,0,3,482,358.2,208,84,387.0,91,64,307.0,128,73,105.1,130,74,1.2
